lon,is_disabled,is_reserved,bike_id,current_range_meters,lat,vehicle_type_id
-87.687759,0,0,17edc2668260dff52417aa9cb3c18acd,20760.5376,41.930178,2
-87.625831,0,0,f6771967bffb2519e4443ff4bf711fa6,13518.4896,41.87817833333333,2
-87.69256233333333,0,0,e1e5309f7844f64b9a4fc4912506a6f4,15288.768,42.00808816666667,2
-87.71211716666667,0,0,88ad1824c23441c1aa83cec4ee9ab1b3,18507.456000000002,41.93940116666667,2
-87.79030883333333,0,0,ff75c6e23be33a63cb33e537f0e3ebc5,39267.9936,41.95873366666667,2
-87.69831983333333,0,0,e5be9d93937e6ea89e0c5fb99c76ec2a,38785.19040000001,41.92353083333333,2
-87.69630233333334,0,0,9fc4927c1f900d005760647897e57b1b,21243.340799999998,41.93070083333333,2
-87.63409616666667,0,0,41cd5d9c81b483fdad596f1f34a66445,14001.2928,41.90528183333333,2
-87.66039183333334,0,0,0c34372369ee4e36a8620a4e5d26553c,17541.8496,41.923375,2
-87.629758,0,0,f5d9d72318a29dd6657471a3079cb5f9,14484.096000000001,41.879302333333335,2
-87.668104,0,0,a3df40434ba3f9c2a1bb2db979ba4337,15771.571200000002,41.9780495,2
-87.76076133333333,0,0,c30d9c85071d71f939d1eb56efe701df,31543.142400000004,41.93136533333333,2
-87.6371505,0,0,b201b54f4b7306bac366ea8101ad48cf,17541.8496,41.7252415,2
-87.6248055,0,0,548c346c3ccc1a5dce4b34b605992aef,27519.782400000004,41.722140833333334,2
-87.64757066666667,0,0,3232dcccd5a6ae8400ec8bddafa68dc2,37175.8464,41.82687983333334,3
-87.62573733333333,0,0,2874c91bf34b49022b6e3df1834d662f,13035.6864,41.698451666666664,2
-87.62965283333334,0,0,fd264570e1d31bc63fb63865860fd1ce,38302.387200000005,41.859623,2
-87.66660833333333,0,0,0a18523563729666e670e0d72e730e67,21565.209600000002,41.89106433333333,2
-87.62031216666666,0,0,bc333d778455fe3847c5a57d77cf4e0c,25749.504,41.86967933333333,2
-87.67751733333333,0,0,c595c3f7821e9389cbdbc2dd3a487f69,12874.752,41.909798333333335,3
-87.6554505,0,0,3be51b43df749cba4b24b0600161be15,68718.9888,41.866148833333334,3
-87.64651366666666,0,0,b9c9006927c8b40c440f71649b264a7f,38785.19040000001,41.909514333333334,3
-87.659581,0,0,da4d9ff5cccca6fd0da55a701713a0fe,32669.683200000003,41.9182465,3
-87.71687066666667,0,0,fb390c5ee0ef3b911d111effcf62035d,15288.768,41.93543183333333,2
-87.6239815,0,0,7f7eef71eec3d15f60e152f60912ab4d,28807.257599999997,41.8688415,2
-87.69496616666666,0,0,1c3d30d8273ae220c2374572d578d906,33313.4208,41.794050166666665,2
-87.66973866666666,0,0,14b62b88e68c443818fb362348489f73,39267.9936,41.987340833333334,2
-87.6572385,0,0,1db35382fa8884e61ccce433b8cc126d,30577.536,41.866817166666664,2
-87.66415833333333,0,0,55f8a1a36312536ec54437c441062f78,39267.9936,41.95449416666666,2
-87.64798316666666,0,0,464fd1b80a3225b90fc14fc04704c5b7,34761.830400000006,41.7193655,2
-87.76118116666666,0,0,c103bc11b34776e3ebc72e26368a4ca8,13518.4896,41.96949333333333,2
-87.69097083333334,0,0,64e543c3c0166aa0a5c8335898fccfcc,27519.782400000004,41.96133183333333,2
-87.688987,0,0,0a51d0cfddfb981fac44d436f8b60c6b,20760.5376,42.01780333333333,2
-87.72136083333334,0,0,296b62c89b0399801513cff480e80d35,24783.8976,41.7369705,2
-87.7009175,0,0,efc5cb204adbfa42b77e56db6db1c561,18024.6528,41.957497000000004,2
-87.59750233333334,0,0,8a4849f039c3c6c87cb93fb4414ed189,31060.339200000002,41.74609933333333,2
-87.72404516666667,0,0,0a166c7b742ab595795ee3ca1a442c6f,21243.340799999998,41.937458166666666,2
-87.69725533333333,0,0,d45347d0820c584716a074715a4c1253,29772.864,41.94269516666667,2
-87.62964083333334,0,0,21cc06eda2faf38b09dfe6a89259ad49,38785.19040000001,41.85969733333334,2
-87.6731805,0,0,e4fef80073621cd55b0fc7d6b7684bd1,21243.340799999998,41.87503916666667,2
-87.6691095,0,0,87924068da6766610c668f8835142b52,29772.864,41.983534666666664,2
-87.606846,0,0,d6ce975bc3c92cd04e7fac10281685c3,12231.0144,41.83861566666667,2
-87.66435783333333,0,0,d1f5a86427ac4965ca81cf52ae0694d5,38785.19040000001,41.88828083333333,2
-87.67352066666666,0,0,be7b338abd5958e126e5ee7001a4de65,21565.209600000002,41.834304333333336,2
-87.71818,0,0,2c53daa01a71dc452f961605bf64633d,30577.536,41.793144833333336,2
-87.63171533333333,0,0,3cc226f3994f6be6836d07beded8e4dd,14484.096000000001,41.7454865,2
-87.62913833333333,0,0,c8b1b2d41d21606fe2aec607eb7cd167,14484.096000000001,41.873278666666664,2
-87.6259025,0,0,1c83d8764e58b6694bc64ee80ad4ac55,1931.2128,41.87394833333333,3
-87.66681066666666,0,0,8594f1f524fd7272098f110fad9ef0f0,20921.472,41.86238316666667,3
-87.67587566666667,0,0,ee5c953d944ab0356a5b5b5cc35368db,20921.472,41.85201216666667,3
-87.63392033333334,0,0,4defc4833e8c3c1f46593f0ea4e7424e,3057.7536,41.87291316666666,3
-87.66949866666667,0,0,242b5ce99a2d39b37207bf5fb26785c0,37175.8464,41.825033,3
-87.634962,0,0,4b22793261d76f42cb2bb68f91a68348,56487.97440000001,41.912063833333335,3
-87.65730816666667,0,0,df5ab4130ce545ec14eda0799ef8aee3,60511.33440000001,41.89163633333333,3
-87.62716466666667,0,0,19881e49162eb26487a3a5fd53f5ced5,23818.291200000003,41.882610166666666,3
-87.6388125,0,0,e0307dd6300426ff4df1c9be28de0b60,18990.2592,41.86805966666667,3
-87.6203665,0,0,782fa0316c26c0f9c03b8e78b49a1533,8851.392,41.85635033333333,3
-87.653114,0,0,fe58ecdb60dd49432aa28abaf6cc227b,2414.016,41.883098333333336,3
-87.62543683333334,0,0,addebc15f792735a35fc29c402c9c9a2,26393.241599999998,41.83147016666667,3
-87.6728365,0,0,8929ab2c2f76b214a4a7e79e0599bf13,66304.9728,41.901520166666664,3
-87.6465405,0,0,eed9bb334acadf9620cefa0b26c57fa8,25427.6352,41.877159666666664,3
-87.64932166666667,0,0,8bdfcdf600ac434ddfabad2e3a2c097e,52303.68,41.841684,3
-87.66662216666667,0,0,c021789bd8cf79866a4daa3cba3919b2,26554.176,41.883555333333334,3
-87.67752033333333,0,0,5015e6ba4de511c506a7ed77109f2a9b,17541.8496,41.9031675,3
-87.6214675,0,0,e6880efa39a28ad12f6dccbdc0d21623,34439.9616,41.85286583333333,3
-87.67012883333334,0,0,d45a7ad3afb93b9e13e6a943360e80d0,62281.61280000001,41.916042,3
-87.6393455,0,0,1ace30f199213b857df9f7ed202b1568,48119.3856,41.86463166666667,3
-87.62327833333333,0,0,e7c7c80b78627e6e04e282a6459b079d,22369.8816,41.837935,3
-87.6510535,0,0,b49a3b997502aa896ba31888cf59e3c7,11748.2112,41.86425066666666,3
-87.62031316666666,0,0,2fa258da76248413b21ae08cdb291010,57292.646400000005,41.889024,3
-87.62584433333333,0,0,d0c8b408d05152560c8045e024f24d7f,60511.33440000001,41.874005833333335,3
-87.64979083333333,0,0,8865186f0d2e122a3999cc21be5274f3,63086.28480000001,41.884449833333335,3
-87.62049316666666,0,0,71d579e1667af32b7f480bf210916c8c,21404.2752,41.830899,3
-87.66499466666667,0,0,6b5117ace3227b1b171d4834f7712a77,13196.620799999999,41.9052385,3
-87.633649,0,0,5c7f9c83b4e373f1262b07374adb9ea0,19312.128,41.8898775,3
-87.673766,0,0,0190752963e681adc82dddc05de4707a,23818.291200000003,41.912558,3
-87.6715465,0,0,86fd77aff7491bfe11a52d6fb46f60fa,68718.9888,41.91530616666667,3
-87.67563166666666,0,0,0baace7c90b76e162693266b1e004ca7,10782.604800000001,41.86594766666666,3
-87.675793,0,0,dba3ee74fd4833428c955c7b32899188,20921.472,41.84801733333333,3
-87.639598,0,0,1a4b3e5090eaf20a4204c112e701f73f,45705.3696,41.879211,3
-87.66683233333333,0,0,afe44e5ef374a3bc72616ff3f293931e,55683.3024,41.878613666666666,3
-87.62854633333333,0,0,ae829f62220989d375c7366af49c97c8,3540.5568000000003,41.841878,3
-87.65401566666667,0,0,27625433035431d5f1ba794adff923f0,28968.192000000003,41.9124185,3
-87.64879366666666,0,0,ec5e638daa8382bd77b3c42382904210,67914.3168,41.90759116666667,3
-87.6750755,0,0,dd2c609264320959a40a40431656856e,33474.355200000005,41.91157166666667,3
-87.6350025,0,0,40ebff8b655a0c807fa78df8db9c9dcb,59706.6624,41.90207433333333,3
-87.65659733333334,0,0,e15a36329cf9259827e6fb63523ba05d,37175.8464,41.86646616666667,3
-87.62208783333334,0,0,7c9c9c200ab3a2c162f81d3af8ce6cae,35083.6992,41.89295766666667,3
-87.67012216666667,0,0,9257e829ef00ab14db039733a92664cf,67914.3168,41.916090833333335,3
-87.65078816666667,0,0,46d36cbdcb2508a77da23b88571b4d92,56487.97440000001,41.88496383333333,3
-87.66499133333333,0,0,b7c709ffce4086bc5ce4e6e28529bbde,51499.008,41.874332,3
-87.65113483333333,0,0,c0fab320b750fe38493cc716c00637fe,31865.0112,41.858092666666664,3
-87.65651916666667,0,0,7b88ffe6d829169ef74b13505d356976,8690.457600000002,41.8461315,3
-87.61454516666667,0,0,9e260eb20f60f3b3fddcf24181a1b839,5793.638400000001,41.886174833333335,3
-87.64197166666666,0,0,214f6f8ff40e1bf81f56f0523f5bfd48,53913.024000000005,41.85378583333333,3
-87.671866,0,0,4e1f118ce255a6a5396bd274cb4ed0e4,18507.456000000002,41.886906833333335,3
-87.645688,0,0,ad8d7b153727e20429ba6c25dfc7d2f6,37175.8464,41.827168666666665,3
-87.62422566666666,0,0,c7aac97088917976a16bdff034a53df8,21887.0784,41.894023,3
-87.65951716666666,0,0,2f60525183d51cf7ab3e19394936cc02,29611.9296,41.91820966666667,3
-87.67595116666666,0,0,c7bf9588541699d872bc2259245e7bcd,38785.19040000001,41.874981,3
-87.6271345,0,0,9033fc50b83ae2b2048df741dda5155f,1931.2128,41.86403816666667,3
-87.67517616666666,0,0,f296f0bad05e8358c0f0a09c729eefd8,6115.5072,41.827653166666664,3
-87.61794216666667,0,0,401474d6bc6fcf1d9a2594170d106b2d,19312.128,41.89700366666667,3
-87.64230266666667,0,0,18443c5ef8e788e3f34bf0ecef508818,18990.2592,41.90329216666667,3
-87.65194333333334,0,0,464cb7f9f47438f90792deba0a7385cc,5632.704,41.87580666666667,3
-87.64851866666666,0,0,28582cf499ed2bfc0669d26b467a533d,19955.8656,41.879482333333335,3
-87.65500866666666,0,0,760003068a9a705d92e2bf464bcb94ad,21565.209600000002,41.97537416666667,2
-87.68598883333334,0,0,bdb47c2e28f66ff6aab575959ee17556,22048.0128,41.858966,2
-87.6674625,0,0,3781491f38bc109875df45842de5966a,35083.6992,41.967147,2
-87.716763,0,0,ebab2c5f8464f59c35bcf3fe2919fade,39589.862400000005,41.9353645,2
-87.64995466666667,0,0,0bbc7484f9f113e954eefa0073e10730,29290.0608,41.92473566666666,2
-87.69489283333333,0,0,d78e4b0c80ce73021b845de790b48f59,34279.027200000004,41.8272025,2
-87.66375083333334,0,0,f623aec8ec0cebcf8e74fd207a44ee1e,40072.6656,41.88739916666667,2
-87.67482033333333,0,0,e23454c800f03905f0352d11a4bc207d,22530.816,41.910511166666666,2
-87.68699033333333,0,0,cfd463f4778e2bdad29ae40061a2ccc6,20760.5376,41.8949295,2
-87.77444283333334,0,0,9cb6f561b75facdb7112f577090560d6,32508.7488,42.00305066666667,2
-87.678067,0,0,6b24b0088232af642f21e9464909beb7,20760.5376,41.9340605,2
-87.64315716666667,0,0,e70485788ae45e07b3340b3865176011,29290.0608,41.929654666666664,2
-87.69025766666667,0,0,1b7dd0a5b0e84e579862d9aa34177d1f,30577.536,42.023688166666666,2
-87.66851033333333,0,0,bd3ad533441afa08d0cab85d88533d41,34761.830400000006,41.89961383333333,2
-87.6357125,0,0,da5ea2d0e136765c6f217231a5d6ab6d,31060.339200000002,41.88422033333333,2
-87.65383983333334,0,0,3f5800e1ec01ed8251e4f1beb22e937c,35566.502400000005,41.92849283333334,2
-87.69365216666667,0,0,cc8e43f2fae0c45f05316ad658059269,38785.19040000001,41.784657333333335,2
-87.7783785,0,0,23c1e8b4ee2a8745220df2a21e7adc5d,16737.177600000003,41.77769933333333,2
-87.70538483333333,0,0,243319f69fef2e2adaf737876047f23a,38302.387200000005,41.9489625,2
-87.67810883333334,0,0,24275653e513aa7e98ce91998fca9760,28324.454400000002,41.9288975,2
-87.69361183333334,0,0,4bae6b71d5165261d91ae19346ad84ff,13518.4896,41.963296666666665,2
-87.73759516666667,0,0,b465412f1f867cb4a7aa8afebf7f6179,38785.19040000001,41.87459116666667,2
-87.6485715,0,0,bb74d3245c681e89f3f805d5298927c9,30577.536,41.94908816666667,2
-87.6814655,0,0,8bd5fa1d92ed69b8124a9688f63f364f,32830.6176,42.02294716666667,2
-87.69571366666666,0,0,2cdb168c95d8f763d5bee64d5118979f,36532.1088,41.8527645,2
-87.65448866666667,0,0,226a4da3301568b543ba13b8e40e4c5e,36049.3056,41.917206166666666,2
-87.66648483333333,0,0,a260733f38f83a49c6239da901635908,36532.1088,41.98084816666667,2
-87.61157166666666,0,0,701cca03bf05e2d3538a025a19ac9254,30255.667200000004,41.76642016666667,2
-87.67076483333334,0,0,18d8fca8c3ef6b3d9a57adb1f6d82744,40072.6656,41.9433585,2
-87.72308416666667,0,0,1283e783441215afee348e1a9322e802,22048.0128,41.785684,2
-87.696757,0,0,41ddce21445de69a8873ac03c4d3b7cc,31543.142400000004,41.85288283333333,2
-87.66542933333334,0,0,77b54558f66a7a6dc1c6214930ed15c3,36049.3056,41.830155500000004,2
-87.68978783333333,0,0,aacfe38c1ec345ccc9e81be53a81a633,35083.6992,41.82266883333333,2
-87.70917216666666,0,0,446796e0318f121c0af572fd7a0eacbe,40072.6656,42.04828066666666,2
-87.6132745,0,0,28c39c3f9234ae560b0efd169f16cb19,35566.502400000005,41.805804333333334,2
-87.6785015,0,0,c3594360518bf60d266a301451b0edf1,20760.5376,41.88750983333333,2
-87.69765366666667,0,0,4ecd6905b8552bf9e649bfb7a705e4f3,21243.340799999998,41.9517175,2
-87.672972,0,0,d5019152d21b77c095602747a95bb634,13035.6864,41.790813166666666,2
-87.65278133333334,0,0,08eb7572850ea3703e3bb37b0d45d263,26554.176,41.9435025,2
-87.70414733333334,0,0,11d735fad3b533cf78affd0e99bc61e7,32508.7488,41.9428225,2
-87.63854666666667,0,0,158b2ebe4cfce3b794318244bf3c82ef,40072.6656,41.723678,2
-87.61918933333334,0,0,6060bf2f9f5ec444cad9bb92b5dd7cd0,25266.7008,41.85440466666667,2
-87.66262683333333,0,0,b3241d0b9283d714f9e10b2e2da1026e,36532.1088,41.906258,2
-87.68024116666666,0,0,a7a7cf7f3ba8e7a49ef69d6749dee122,20760.5376,41.896697,2
-87.70576216666667,0,0,3ae6e2299639be51222ce3ce13721c7a,25749.504,41.789772,2
-87.68347566666667,0,0,621a03e123039e5eff4c4ea1af14055a,14001.2928,41.93948966666667,2
-87.63490183333333,0,0,3cdefa5fca0bc3081cbeacbed06dcd90,38785.19040000001,41.9123015,2
-87.68270316666667,0,0,fd6f297b62840fcd8c864bc22e3f0ed1,28324.454400000002,41.92400883333333,2
-87.7878915,0,0,14f6876b5f083f78c49ac55333dd6aae,21243.340799999998,41.91892266666667,2
-87.65154766666667,0,0,ee22d789c31d399ae610200f5dab2315,38785.19040000001,41.76410666666666,2
-87.68789733333334,0,0,11667e2d0e33e021bce647c6f206b64c,37819.584,42.0457345,2
-87.67709,0,0,a6ca088e0bbb708274bac17a79a1ff8a,12552.8832,41.895515333333336,2
-87.72062,0,0,6c04deb1605627dc03543cfc1c10ce05,39267.9936,41.705231166666664,2
-87.693447,0,0,bae43d481e37440b66ffb97d00dd0e3a,32025.9456,41.7797725,2
-87.64453283333333,0,0,fb6bc732e9bfe94a812e8749ef9515c4,32025.9456,41.89011283333333,2
-87.695656,0,0,c33b426c18cf565062de67bb76773664,27519.782400000004,42.01089783333333,2
-87.6423815,0,0,b3701745eaa6f7b20d2d899b89366f52,38785.19040000001,41.78413783333333,2
-87.60902116666666,0,0,297271d6671647013f9c37f2fa57ff01,28807.257599999997,41.700014833333334,2
-87.69657816666667,0,0,fb568bbf7706aae8ce5568100a47d916,23818.291200000003,41.97871683333334,2
-87.697317,0,0,5c661d1cc2ca9ebf03f4e3ef7cc48d83,32830.6176,41.9427485,2
-87.65931116666667,0,0,7e13ebf4bf4c03e93a06d5eb7db7d436,13035.6864,41.91085116666667,2
-87.6602945,0,0,8f4ea6deeba12f11535eaceed4308e8d,22048.0128,41.98414316666667,2
-87.74606633333333,0,0,9360cd0a2f08d5c400a2c0b4240e11ba,20277.7344,41.912435,2
-87.62895166666667,0,0,4a3a953e040dd7b12f095e95b6f682f4,14484.096000000001,41.91603,2
-87.672688,0,0,a563b362357c9b4d81156648dfa7c3ed,13518.4896,41.91066766666667,2
-87.63939516666667,0,0,c3a1d646c9f61ff49dad126e732bee63,18990.2592,41.86894933333333,2
-87.65278066666667,0,0,e4b2e8aa89570d597fef180d12199f61,18507.456000000002,41.94363933333333,2
-87.6686485,0,0,f682104f9f45c2b85977c0a1789ae973,18507.456000000002,42.0159975,2
-87.64799416666666,0,0,131648c791fc55c08ddd5339e9dc8deb,32025.9456,41.719387166666664,2
-87.67109733333334,0,0,c91aea6f71865341ca1df80dc1c74314,29290.0608,41.927109333333334,2
-87.68343683333333,0,0,b0a00f94a24b5fc52204caee382dfc5e,16737.177600000003,41.92805633333333,2
-87.62887183333333,0,0,a024467e499b124fbf69d43b212ff973,22048.0128,41.85975966666667,2
-87.70102833333334,0,0,80fba53f3668534fd8e4d7d679f15cff,27036.9792,42.04000516666667,2
-87.5717525,0,0,48ee48fdc6f1683033947838522655e1,24301.0944,41.7772085,2
-87.68202533333333,0,0,81db7b2f501903fad014e9eff451f06a,12552.8832,41.979912666666664,2
-87.6258405,0,0,e4392f9af6ee7cb069696ebc858c1129,29772.864,41.873086,2
-87.54959666666667,0,0,42d890ac45a0b4eee15b7538bcc1bec1,31060.339200000002,41.719002333333336,2
-87.69895983333333,0,0,120d2ed280fe9ef1b933f6e7d0f5b689,30577.536,41.9793615,2
-87.69428466666666,0,0,eb067bfbc89d8df4cbf514a2821b3c79,39267.9936,41.778991500000004,2
-87.689818,0,0,fd7eaaa001de9ea7fc9f308f165f588c,24783.8976,41.82265666666667,2
-87.6713975,0,0,890b75d20eea5e0ec6c2285a92d7ceda,11265.408,41.86927983333333,2
-87.76276,0,0,c99fb8ade19d31e5c70c9fcfb50ae5a9,31060.339200000002,41.928600833333334,2
-87.7207705,0,0,b242887c04664134ef262b7330a8cebb,38785.19040000001,41.9309295,2
-87.66796966666666,0,0,a3ba76ecbb96496fe56b6ba9e9fc781c,36532.1088,41.8797695,2
-87.66378883333333,0,0,979b9928640af41ca3a345f4cfdbb16e,11748.2112,41.920813,2
-87.53081833333333,0,0,8b68a5440dd0f779e25e1f4fddc4aa7e,32830.6176,41.73791083333333,2
-87.64643416666667,0,0,d123c3495a1150fb705ddb4c4fd32b09,27036.9792,41.93457866666667,2
-87.68263566666667,0,0,003725ec0b15a51f70460cc99ab47e9d,11265.408,41.91782166666667,2
-87.6874905,0,0,0e87c3ccf42dde3d17c1cb4026a7f752,28324.454400000002,41.882206333333336,2
-87.68467533333333,0,0,9479756c1b3fec31b54b7703dd7ec38a,19312.128,42.053749833333335,2
-87.61806983333334,0,0,ca1a63cdc0b45f22752c082813d9bba4,31060.339200000002,41.73831666666667,2
-87.722841,0,0,ae5d3d3fda212a1055b4c55e5b236404,15288.768,41.787871333333335,2
-87.74740283333334,0,0,cff872d0c7d9dd67dedf3620b3d95ef5,26554.176,41.939581,2
-87.63630666666667,0,0,b28c237471884f26a832854d1ca53362,15288.768,41.76327333333333,2
-87.71353416666666,0,0,05c4c0faaffd43062e2d73466329b160,16737.177600000003,41.9328545,2
-87.61613633333333,0,0,cf61d9a565b0e04c72982880e6004581,21565.209600000002,41.89264383333333,2
-87.65740666666667,0,0,db855320bd37142c2426f7d18fe4dda6,28807.257599999997,41.770573666666664,2
-87.67700533333333,0,0,59e3180e1f2c2c769bd22f98bcb1d6f3,25266.7008,41.893821333333335,2
-87.64661516666666,0,0,df113162b683f28da6e5dff29c70495b,27036.9792,41.871779333333336,2
-87.6516275,0,0,b67d319a9aacb57426e576660b365d71,19312.128,41.880540833333335,2
-87.69005683333333,0,0,2666df0a922620db4789138765b130a0,15288.768,42.011797333333334,2
-87.71480583333333,0,0,cb2054611737c7b7a975250fff96040a,15771.571200000002,41.8435855,2
-87.74511733333334,0,0,85bfd74a09f8f4fc17c3202ae492c9b7,23496.4224,41.9654225,2
-87.641026,0,0,146a5fda7a19a0287366e0d97a140857,10782.604800000001,41.932851,2
-87.61233983333334,0,0,91960191cf287f71be858ae96c5c6964,25266.7008,41.84594933333333,2
-87.64162566666667,0,0,4c1e74900d22bc82189a20a48eb471a8,24301.0944,41.853755,2
-87.654274,0,0,62d1a32161ab80c1ac1cdfcd136f06a7,17541.8496,41.884164166666665,2
-87.74464616666667,0,0,a451bd1f204534327b4fcc25a0afe4c9,20277.7344,41.98976583333334,2
-87.764435,0,0,221262cdfe195226a3ebb9a6e59777a3,19312.128,41.8747155,2
-87.7055035,0,0,5b70382ead9633b0d273ae93edb839e3,13035.6864,41.85618916666667,2
-87.62008916666667,0,0,b3b77b0b1a922e55d11abd791b5d82a5,22048.0128,41.89072433333333,2
-87.69038616666667,0,0,0e9ab4c333f868cb98f2ab0a661beda3,32025.9456,41.786398,2
-87.677613,0,0,4c9ff5edaf945610d73d245dcdbeb1cd,13035.6864,41.979752500000004,2
-87.68359666666667,0,0,b8a78b87688550498fc968c0edfad898,30255.667200000004,42.036955666666664,2
-87.70501783333333,0,0,ae0aef4767e469f8b1a6560aea3e3242,33796.224,41.913968,2
-87.65637666666666,0,0,1f393d787954af0ab014fed065873cc6,12552.8832,41.918220833333336,2
-87.652236,0,0,215f2765da37d88e4526d9e46f17e019,35083.6992,41.881714833333334,2
-87.661065,0,0,940b95e0f460868f5d17a4e17e33bbff,22048.0128,41.925912,2
-87.63725716666667,0,0,91fa10833985c60852a1d7804e3726d9,23818.291200000003,41.76286433333333,2
-87.6657415,0,0,86c29b43c66a27dc88bece6ee2a4e407,28807.257599999997,41.9516415,2
-87.71685783333334,0,0,30c5fd9a3ab48f2a520c0fcc843d0ef0,15771.571200000002,41.93542733333334,2
-87.641761,0,0,daed4970177b7b8e8981d36ec50b2380,31060.339200000002,41.853781,2
-87.69113316666666,0,0,a7abd5fb2758f440f65b79de269f4eb1,21243.340799999998,41.99776033333333,2
-87.63491183333333,0,0,38f3bc982874a3421e55a8dfdef3e7b2,14001.2928,41.727566,2
-87.66893033333334,0,0,e0a9bcfac55433c063307f1417a049b8,38785.19040000001,41.77459433333333,2
-87.72699133333333,0,0,42f7df78f848446b46673984093728cb,28324.454400000002,41.95950216666667,2
-87.7140855,0,0,7b64e1d2c3d04721e5f1a75fb936af11,38785.19040000001,41.79058966666667,2
-87.78218133333333,0,0,d69ce6e1de91cca94a5cc9a900af1c85,35566.502400000005,41.965835166666665,2
-87.65616183333333,0,0,fb5fa1a6d2476a40a35e7f574687e95b,30577.536,41.946476833333335,2
-87.706447,0,0,af1988157c36902cb720e8ceca42c560,39267.9936,42.0332,2
-87.55403383333334,0,0,c249c0207b1076073898539b41350d41,14805.9648,41.7225535,2
-87.750897,0,0,569e8f320323649c91a581895e1e845f,21565.209600000002,41.902082166666666,2
